Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,city mpg,Popularity,MSRP,Car_Type,Value_Score
Mercedes-Benz,2013,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,13.0,617,96100,Luxury,0.0825
Mercedes-Benz,2013,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,14.0,617,58800,Normal,0.083
Mercedes-Benz,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,18.0,617,49770,Normal,0.083
Mercedes-Benz,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,18.0,617,47270,Normal,0.008948453608247423
Mercedes-Benz,2014,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,13.0,617,97250,Luxury,0.007603603603603603
Mercedes-Benz,2014,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20.0,617,51790,Normal,0.007727620504973221
Mercedes-Benz,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17.0,617,50290,Normal,0.0059485054749926014
Mercedes-Benz,2014,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,14.0,617,59450,Normal,0.007824907999225257
Mercedes-Benz,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,18.0,617,47790,Normal,0.006581532416502947
Mercedes-Benz,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,18.0,617,62900,Normal,0.007321493294671982
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,18.0,617,48300,Normal,0.008359197186012829
Mercedes-Benz,2015,diesel,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22.0,617,49800,Normal,0.006792199058507061
Mercedes-Benz,2015,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,13.0,617,98400,Luxury,0.00865652453396186
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17.0,617,50800,Normal,0.006476558724021266
BMW,2016,premium unleaded (required),365.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,3916,51700,Normal,0.007803747344021634
BMW,2017,premium unleaded (required),365.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,3916,51700,Normal,0.006680998842401191
Infiniti,1990,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,17.0,190,2000,Normal,0.007116848725587554
Infiniti,1991,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,17.0,190,2000,Normal,0.00771889400921659
Infiniti,1991,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,17.0,190,2000,Normal,0.008809135399673736
Infiniti,1992,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,17.0,190,2000,Normal,0.007744711366081032
Infiniti,1992,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,17.0,190,2000,Normal,0.00660749506903353
Infiniti,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16.0,190,43900,Normal,0.00776173285198556
Infiniti,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,16.0,190,45650,Normal,0.00893177737881508
Infiniti,2009,premium unleaded (recommended),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17.0,190,45800,Normal,0.008829485621709194
Infiniti,2009,premium unleaded (recommended),275.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,16.0,190,47950,Normal,0.009063657203315112
Infiniti,2010,premium unleaded (recommended),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17.0,190,45800,Normal,0.010429201764941836
Infiniti,2010,premium unleaded (recommended),303.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,16.0,190,47950,Normal,0.011041766682669226
Infiniti,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17.0,190,49200,Normal,0.012115457652867452
Infiniti,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,18.0,190,47050,Normal,0.01131333005410723
BMW,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,17.0,3916,62000,Normal,0.011096884336320957
BMW,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,17.0,3916,63500,Normal,0.011499639509733237
BMW,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,17.0,3916,64000,Normal,0.01016574585635359
BMW,2016,premium unleaded (required),493.0,6.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,16.0,3916,133205,Luxury,0.010944563407090173
Infiniti,2008,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16.0,190,50250,Normal,0.007679211794110189
Infiniti,2008,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,14.0,190,52750,Normal,0.006480181445080462
Infiniti,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16.0,190,52150,Normal,0.0071218820670334495
Infiniti,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,14.0,190,54650,Normal,0.007946612811169162
Infiniti,2010,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,14.0,190,54650,Normal,0.0064159090218019275
Infiniti,2010,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16.0,190,52150,Normal,0.006769486221541016
BMW,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17.0,3916,64200,Normal,0.00717503089249412
BMW,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17.0,3916,72500,Normal,0.0070601084370246125
BMW,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17.0,3916,74200,Normal,0.006480181445080462
BMW,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17.0,3916,65700,Normal,0.007138041797200302
BMW,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17.0,3916,74700,Normal,0.007679211794110189
BMW,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17.0,3916,66200,Normal,0.007901514820797137
Infiniti,2011,premium unleaded (required),420.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,16.0,190,60950,Normal,0.0064159090218019275
Infiniti,2011,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16.0,190,58450,Normal,0.0071218820670334495
BMW,2014,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,14.0,3916,92900,Luxury,0.0070601084370246125
BMW,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,14.0,3916,93600,Luxury,0.006769486221541016
BMW,2016,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,14.0,3916,94100,Luxury,0.008091911905034544
BMW,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,14.0,3916,115700,Luxury,0.0081156967575676
BMW,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,14.0,3916,117200,Luxury,0.0074825348416610515
BMW,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,Large,Sedan,14.0,3916,117500,Luxury,0.008833701404225175
BMW,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Convertible,14.0,3916,118200,Luxury,0.00651447184205263
BMW,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,14.0,3916,111900,Luxury,0.006368892985837593
BMW,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Convertible,14.0,3916,119700,Luxury,0.006305484111839376
BMW,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,14.0,3916,113400,Luxury,0.002650655021834061
BMW,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,14.0,3916,113700,Luxury,0.0026357560568086883
BMW,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Convertible,15.0,3916,120000,Luxury,0.007589599437807449
Porsche,2015,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,17.0,1715,72300,Normal,0.009195402298850575
Porsche,2015,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,17.0,1715,49900,Normal,0.007574960547080484
Porsche,2016,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,17.0,1715,52600,Normal,0.009767126384806693
Porsche,2016,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,17.0,1715,73900,Normal,0.009411764705882352
Porsche,2017,premium unleaded (required),360.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,17.0,1715,67200,Normal,0.007574960547080484
Porsche,2017,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,17.0,1715,54400,Normal,0.009411764705882352
Porsche,2017,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,17.0,1715,76000,Normal,0.009767126384806693
Porsche,2017,premium unleaded (required),252.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,20.0,1715,47500,Normal,0.006239032949892766
Dodge,2006,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,15.0,1851,32855,Normal,0.0065327652667883955
Dodge,2006,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,15.0,1851,30855,Normal,0.00621741648966982
Dodge,2006,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,18.0,1851,22680,Normal,0.006467162080739104
Dodge,2006,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,15.0,1851,29100,Normal,0.006157965194109772
Dodge,2006,premium unleaded (required),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,13.0,1851,37320,Normal,0.0064028633923245174
Dodge,2007,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,15.0,1851,29860,Normal,0.077
Dodge,2007,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,18.0,1851,23370,Normal,0.10490856592877768
Dodge,2007,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,15.0,1851,31515,Normal,0.09671694764862467
Dodge,2007,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,15.0,1851,33615,Normal,0.077
Dodge,2007,premium unleaded (required),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,13.0,1851,37795,Normal,0.07556427870461237
Dodge,2008,premium unleaded (recommended),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,13.0,1851,38105,Normal,0.08854589764419171
Dodge,2008,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,15.0,1851,33880,Normal,0.0017263298762127803
Dodge,2008,regular unleaded,250.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,17.0,1851,27225,Normal,0.0016990451103062233
Dodge,2008,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,15.0,1851,29855,Normal,0.0016990451103062233
Dodge,2008,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,15.0,1851,31780,Normal,0.0016120381406436234
Dodge,2008,regular unleaded,178.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,18.0,1851,23420,Normal,0.0063313875168387965
Chevrolet,2008,regular unleaded,219.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,18.0,1385,20320,Normal,0.0063313875168387965
Chevrolet,2008,regular unleaded,145.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,1385,17935,Normal,0.006715085129182045
Chevrolet,2008,regular unleaded,219.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,18.0,1385,19695,Normal,0.007205128205128205
Chevrolet,2008,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24.0,1385,23640,Normal,0.00728923476005188
Chevrolet,2009,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26.0,1385,25555,Normal,0.006921182266009852
Chevrolet,2010,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26.0,1385,25925,Normal,0.007604871447902571
Chevrolet,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24.0,1385,23835,Normal,0.00821157218001169
Chevrolet,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24.0,1385,22565,Normal,0.009506089309878214
Chevrolet,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24.0,1385,28420,Normal,0.008614347026364193
Chevrolet,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,20.0,1385,24610,Normal,0.008168604651162792
Chevrolet,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,20.0,1385,21465,Normal,0.007172026544155182
Chevrolet,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,20.0,1385,20965,Normal,0.0066139468008626886
Chevrolet,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,20.0,1385,23465,Normal,0.008567073170731708
Chevrolet,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,20.0,1385,20165,Normal,0.007255357603924606
Chevrolet,2006,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,16.0,1385,23265,Normal,0.009448554135843982
Chevrolet,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,20.0,1385,19565,Normal,0.0068906326630701325
Chevrolet,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,18.0,1385,20575,Normal,0.008966177409061901
Chevrolet,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,18.0,1385,19795,Normal,0.006590801327643433
Chevrolet,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,15.0,1385,23710,Normal,0.007568004309183948
Chevrolet,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,18.0,1385,23915,Normal,0.006927485671567406
Chevrolet,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25.0,1385,28195,Normal,0.006304248515303792
Chevrolet,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25.0,1385,25470,Normal,0.009448554135843982
Chevrolet,2015,premium unleaded (recommended),259.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,21.0,1385,30355,Normal,0.008966177409061901
Chevrolet,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25.0,1385,22340,Normal,0.007568004309183948
Chevrolet,2015,premium unleaded (recommended),259.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,21.0,1385,27005,Normal,0.007255357603924606
Chevrolet,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25.0,1385,23610,Normal,0.008168604651162792
Chevrolet,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,1385,21625,Normal,0.0068906326630701325
Chevrolet,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,1385,28620,Normal,0.007172026544155182
Chevrolet,2016,regular unleaded,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Midsize,Sedan,19.735628073312473,1385,27770,Normal,0.0019024970273483948
Chevrolet,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,1385,30920,Normal,0.001733477789815818
Chevrolet,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,1385,23120,Normal,0.001855819339895773
Chevrolet,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,1385,25020,Normal,0.0016948704389212058
Chevrolet,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,1385,25125,Normal,0.0018050847457627118
Chevrolet,2017,regular unleaded,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Midsize,Sedan,19.735628073312473,1385,27875,Normal,0.0017582417582417582
Chevrolet,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,1385,21680,Normal,0.0016309887869520897
Chevrolet,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,1385,30975,Normal,0.0015088888888888888
Chevrolet,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,1385,23225,Normal,0.0904225352112676
Lincoln,2006,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,61,38680,Normal,0.10012476606363069
Lincoln,2006,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,12.0,61,42235,Normal,0.08784893267651889
Lincoln,2007,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,12.0,61,41225,Normal,0.07908351810790835
Lincoln,2007,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,12.0,61,41525,Normal,0.07308027923211169
Lincoln,2007,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,12.0,61,38425,Normal,0.06450991719622569
Lincoln,2007,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,12.0,61,38125,Normal,0.01076555023923445
Lincoln,2008,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,12.0,61,38915,Normal,0.010819112627986347
Lincoln,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,61,42015,Normal,0.00954022988505747
Lincoln,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,61,41715,Normal,0.013122529644268775
Lincoln,2008,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,12.0,61,38615,Normal,0.009746588693957114
Lincoln,1996,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,16.0,61,2000,Normal,0.01393188854489164
Lincoln,1997,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,16.0,61,2263,Normal,0.011331058020477815
Lincoln,1997,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,16.0,61,2209,Normal,0.012396694214876033
Lincoln,1998,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,15.0,61,2411,Normal,0.01236433576040665
Lincoln,1998,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,15.0,61,2459,Normal,0.013891032566754129
Lincoln,1990,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,15.0,61,2000,Normal,0.013129012217850487
Lincoln,1991,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,15.0,61,2000,Normal,0.01119919041996964
Lincoln,1992,regular unleaded,225.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,15.0,61,2000,Normal,0.010693202900995109
Toyota,2011,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,25.0,2031,19685,Normal,0.01290699941509066
Toyota,2011,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,21.0,2031,20755,Normal,0.012903225806451613
Toyota,2011,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,21.0,2031,19565,Normal,0.011165457918704672
Toyota,2011,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,20.0,2031,21715,Normal,0.01065369557480128
Toyota,2011,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26.0,2031,18845,Normal,0.012279983626688497
Toyota,2012,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,20.0,2031,21715,Normal,0.009418124911082657
Toyota,2012,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26.0,2031,18845,Normal,0.013784653086230662
Toyota,2012,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,21.0,2031,20755,Normal,0.075
Toyota,2012,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,25.0,2031,19685,Normal,0.056
Toyota,2012,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,21.0,2031,19565,Normal,0.075
Toyota,2013,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,25.0,2031,20115,Normal,0.0565
Toyota,2013,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,20.0,2031,22415,Normal,0.0565
Toyota,2013,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,21.0,2031,20265,Normal,0.006507907653153972
Toyota,2013,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,21.0,2031,21455,Normal,0.005859247135842881
Toyota,2013,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26.0,2031,19275,Normal,0.006116521441995558
Nissan,2014,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,19.0,2009,34380,Normal,0.006987548782754135
Nissan,2014,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,19.0,2009,31290,Normal,0.00655852084423513
Nissan,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,2009,36990,Normal,0.006889915319476521
